movie_id,director_id,duration,gross,movie_title,num_voted_users,language,country,content_rating,budget,title_year,imdb_score,aspect_ratio
335266,280,101.0,44566004.0,Lost in Translation,321283,English,USA,R,4000000.0,2003.0,7.8,1.85
75686,2199,93.0,39200000.0,Annie Hall,192940,English,USA,PG,4000000.0,1977.0,8.1,1.37
44672,1663,152.0,36000000.0,The Greatest Show on Earth,9456,English,USA,Not Rated,4000000.0,1952.0,6.7,1.37
1528100,254,150.0,65007045.0,Exodus: Gods and Kings,128694,English,UK,PG-13,140000000.0,2014.0,6.1,2.35
285742,503,112.0,31252964.0,Monster's Ball,71495,English,USA,R,4000000.0,2001.0,7.1,2.35
1881002,207,95.0,131175.0,Maggie,30219,English,USA,PG-13,8500000.0,2015.0,5.6,2.35
113627,1259,111.0,31968347.0,Leaving Las Vegas,93894,English,USA,R,3600000.0,1995.0,7.6,1.66
2081194,1062,86.0,,Hansel & Gretel Get Baked,2806,English,USA,,4500000.0,2013.0,4.3,1.78
89907,77,108.0,,The Return of the Living Dead,39857,English,USA,R,4000000.0,1985.0,7.3,1.85
71524,1288,105.0,,The Front Page,9007,English,USA,PG,4000000.0,1974.0,7.3,2.35
3181822,1082,91.0,35385560.0,The Boy Next Door,27198,English,USA,R,4000000.0,2015.0,4.6,2.35
49875,2163,105.0,,Trapeze,3102,English,USA,Approved,4000000.0,1956.0,6.8,2.35
842926,1789,106.0,20803237.0,The Kids Are All Right,110616,English,USA,R,3500000.0,2010.0,7.1,1.85
96256,422,93.0,13008928.0,They Live,73501,English,USA,R,4000000.0,1988.0,7.3,2.35
57115,1886,172.0,,The Great Escape,165638,English,USA,Approved,4000000.0,1963.0,8.3,2.35
399877,1231,109.0,10941801.0,What the #$*! Do We (K)now!?,12059,English,USA,Unrated,,2004.0,5.4,1.85
2034139,1146,93.0,15152879.0,The Last Exorcism Part II,13506,English,France,PG-13,5000000.0,2013.0,4.0,2.35
1065073,917,165.0,25359200.0,Boyhood,266020,English,USA,R,4000000.0,2014.0,8.0,1.85
457513,2199,96.0,10515579.0,Scoop,66840,English,UK,PG-13,4000000.0,2006.0,6.7,1.85
133152,380,119.0,180011740.0,Planet of the Apes,177729,English,USA,PG-13,100000000.0,2001.0,5.7,2.35
290332,1538,93.0,10097096.0,The Wash,5612,English,USA,R,4000000.0,2001.0,4.6,1.85
199290,1538,82.0,9821335.0,3 Strikes,1415,English,USA,R,6000000.0,2000.0,4.0,1.85
318374,2178,101.0,8243880.0,The Cooler,28714,English,USA,R,3200000.0,2003.0,7.0,2.35
55184,1458,120.0,,The Misfits,12981,English,USA,Approved,4000000.0,1961.0,7.4,1.66
448075,1792,81.0,7825820.0,The Night Listener,13086,English,USA,R,4000000.0,2006.0,5.9,1.85
110189,1884,82.0,7557877.0,The Jerky Boys,2129,English,USA,R,,1995.0,4.6,1.85
872230,868,107.0,14637490.0,My Soul to Take,16411,English,USA,R,25000000.0,2010.0,4.8,2.35
464141,2231,105.0,7159147.0,The Orphanage,120189,Spanish,Spain,R,3400000.0,2007.0,7.5,2.35
2828996,2393,86.0,17314483.0,A Haunted House 2,14621,English,USA,R,4000000.0,2014.0,4.7,1.85
292644,1173,110.0,6525762.0,The Rules of Attraction,44339,English,USA,R,4000000.0,2002.0,6.7,1.85
65112,1480,127.0,,Topaz,12677,English,USA,M,4000000.0,1969.0,6.3,1.85
454987,12,90.0,4613815.0,Let's Go to Prison,19622,English,USA,R,,2006.0,6.0,1.85
113101,1608,110.0,4301331.0,Four Rooms,78241,English,USA,R,4000000.0,1995.0,6.7,1.85
274812,62,104.0,4046737.0,Secretary,67949,English,USA,R,4000000.0,2002.0,7.1,1.85
360916,2144,96.0,3713002.0,The Real Cancun,3611,English,USA,R,8000000.0,2003.0,2.7,1.85
96219,1019,110.0,3468572.0,Talk Radio,10073,English,USA,R,4000000.0,1988.0,7.3,1.85
118111,2111,84.0,2892582.0,Waiting for Guffman,22697,English,USA,R,4000000.0,1996.0,7.6,1.85
188863,2055,94.0,2800000.0,Love Stinks,4377,English,USA,R,4000000.0,1999.0,5.8,1.85
796375,1343,93.0,2426851.0,You Kill Me,16224,English,USA,R,4000000.0,2007.0,6.5,2.55
318761,1618,96.0,1325073.0,Thumbsucker,18762,English,USA,R,4000000.0,2005.0,6.6,2.35
873886,555,88.0,,Red State,53342,English,USA,R,4000000.0,2011.0,6.2,1.85
366780,870,101.0,864959.0,Mirrormask,20275,English,UK,PG,4000000.0,2005.0,6.9,1.85
770802,1344,102.0,2601847.0,Samsara,22457,,USA,PG-13,4000000.0,2011.0,8.5,2.35
92615,1706,87.0,800000.0,The Barbarians,2308,English,USA,R,4000000.0,1987.0,4.8,1.85
1645080,1837,83.0,1429260.0,The Art of Getting By,45293,English,USA,PG-13,,2011.0,6.6,2.35
3346224,898,103.0,,Zipper,4091,English,USA,R,4500000.0,2015.0,5.7,2.35
273982,2310,99.0,562059.0,Poolhall Junkies,8535,English,USA,R,4000000.0,2002.0,7.0,1.85
126859,1259,106.0,399793.0,The Loss of Sexual Innocence,2877,English,USA,R,4000000.0,1999.0,5.4,1.78
2076220,157,115.0,,Holy Motors,29440,French,France,Not Rated,,2012.0,7.1,1.85
2382396,2338,117.0,371897.0,Joe,36494,English,USA,R,4000000.0,2013.0,6.9,2.35
120122,2206,99.0,302204.0,Shooting Fish,6705,English,UK,PG,3000000.0,1997.0,6.6,2.35
95904,2373,102.0,354704.0,Prison,2705,English,USA,R,1300000.0,1987.0,5.9,1.85
206226,262,85.0,265107.0,Psycho Beach Party,4617,English,Australia,Unrated,1500000.0,2000.0,6.3,1.85
156639,2267,86.0,185577.0,The Big Tease,2133,English,UK,R,4000000.0,1999.0,6.3,1.85
2876428,1097,120.0,100412.0,"Buen Día, Ramón",2112,German,Mexico,PG-13,4000000.0,2013.0,7.7,2.35
1529572,2149,106.0,58214.0,Trust,34224,English,USA,R,9500000.0,2010.0,7.0,2.35
218182,507,103.0,75078.0,An Everlasting Piece,1398,English,USA,R,14000000.0,2000.0,6.3,1.85
122906,2186,93.0,64359.0,Among Giants,811,English,UK,R,2500000.0,1998.0,5.9,
2103267,2072,112.0,317125.0,Adore,23334,English,Australia,R,16000000.0,2013.0,6.2,2.35
120878,217,100.0,,The Velocity of Gary,1555,English,USA,R,4000000.0,1998.0,5.0,2.35
319769,1153,113.0,146402.0,Mondays in the Sun,9913,Spanish,Spain,R,4000000.0,2002.0,7.7,1.85
1464580,140,98.0,18469.0,Stake Land,34263,English,USA,R,650000.0,2010.0,6.5,2.35
119502,1591,92.0,12836.0,The Last Time I Committed Suicide,1686,English,USA,R,4000000.0,1997.0,5.8,1.85
2199543,1088,106.0,20262.0,Futuro Beach,1738,Portuguese,Brazil,Unrated,4000000.0,2014.0,6.1,2.35
1719071,290,119.0,,Another Happy Day,3297,English,USA,R,4000000.0,2011.0,6.0,2.35
1422136,181,99.0,,A Lonely Place to Die,22220,English,UK,R,4000000.0,2011.0,6.3,2.35
298482,2082,90.0,,Nothing,5137,English,Canada,R,,2003.0,6.3,2.35
3155604,1579,120.0,,The Geographer Drank His Globe Away,2488,Russian,Russia,,4000000.0,2013.0,7.5,
68156,2362,168.0,,1776,6303,English,USA,PG,4000000.0,1972.0,7.6,2.35
1844203,1277,93.0,4063.0,Inescapable,2086,English,Canada,R,4000000.0,2012.0,5.2,2.35
20960,394,96.0,,Hell's Angels,3753,English,USA,Passed,3950000.0,1930.0,7.8,1.2
491109,490,103.0,,Purple Violets,2727,English,USA,,4000000.0,2007.0,6.6,1.85
3533916,802,93.0,,The Veil,4146,English,USA,R,4000000.0,2016.0,4.7,2.35
1316536,286,84.0,,The Loved Ones,27781,English,Australia,R,,2009.0,6.7,2.35
1854582,170,81.0,,No Vacancy,1561,English,USA,R,4000000.0,2012.0,4.2,
2395247,376,84.0,,How to Fall in Love,1929,English,USA,TV-G,4000000.0,2012.0,6.3,1.78
2414822,664,94.0,,The Perfect Wave,724,English,South Africa,PG,4000000.0,2014.0,4.7,
2638144,1172,141.0,,Ben-Hur,67,English,USA,PG-13,100000000.0,2016.0,6.0,2.35
60665,699,120.0,,A Man for All Seasons,23713,English,UK,Approved,2000000.0,1966.0,7.9,1.66
74958,2137,121.0,,Network,103493,English,USA,R,3800000.0,1976.0,8.1,1.85
31381,130,226.0,198655278.0,Gone with the Wind,215340,English,USA,G,3977000.0,1939.0,8.2,1.37
2403393,823,104.0,143653.0,Desert Dancer,1177,English,UK,PG-13,4000000.0,2014.0,6.0,2.35
59418,1857,152.0,14873.0,Major Dundee,5294,English,USA,Approved,3800000.0,1965.0,6.8,2.35
1056477,1127,92.0,,Down for Life,257,English,USA,R,,2009.0,7.3,1.85
42200,2357,107.0,8000000.0,Annie Get Your Gun,3167,English,USA,Passed,3768785.0,1950.0,7.0,1.37
1341167,1987,97.0,304137.0,Four Lions,55982,English,UK,R,,2010.0,7.3,1.85
373747,1647,115.0,,House of Sand,2650,Portuguese,Brazil,R,8000000.0,2005.0,7.5,2.35
1303828,2142,95.0,37606.0,Defendor,31836,English,Canada,R,3500000.0,2009.0,6.8,2.35
40694,813,102.0,2956000.0,The Pirate,3258,English,USA,Approved,3700000.0,1948.0,7.1,1.37
808285,2239,99.0,19959.0,The Good Heart,3579,English,Iceland,R,3800000.0,2009.0,6.9,2.35
464049,169,109.0,2706659.0,The History Boys,17770,English,UK,R,2000000.0,2006.0,6.9,1.85
1401152,1364,113.0,61094903.0,Unknown,210548,English,UK,PG-13,30000000.0,2011.0,6.9,2.35
64665,1952,113.0,,Midnight Cowboy,76616,English,USA,X,3600000.0,1969.0,7.9,1.85
80339,57,88.0,83400000.0,Airplane!,160281,English,USA,PG,3500000.0,1980.0,7.8,1.85
4340720,406,88.0,,Chain of Command,801,English,USA,R,5000000.0,2015.0,3.5,1.33
113118,1634,97.0,27900000.0,Friday,74626,English,USA,R,3500000.0,1995.0,7.3,1.85
107554,1433,97.0,27900000.0,Menace II Society,39508,English,USA,R,3500000.0,1993.0,7.5,1.85
92796,2038,85.0,14000000.0,Creepshow 2,15956,English,USA,R,3500000.0,1987.0,6.0,1.85
65446,1857,121.0,,The Ballad of Cable Hogue,6350,English,USA,R,3716946.0,1970.0,7.3,1.85
61809,1537,134.0,,In Cold Blood,19026,English,USA,Approved,3500000.0,1967.0,8.0,2.35
53131,699,149.0,,The Nun's Story,7071,English,USA,Not Rated,3500000.0,1959.0,7.6,1.78
60490,2010,121.0,,Harper,5941,English,USA,Not Rated,3500000.0,1966.0,7.0,2.35
68611,1480,116.0,,Frenzy,30982,English,UK,R,2000000.0,1972.0,7.5,1.85
4263482,726,92.0,25138292.0,The Witch,66483,English,USA,R,3500000.0,2015.0,6.8,1.66
131436,1849,93.0,10305534.0,I Got the Hook Up,1721,English,USA,R,3500000.0,1998.0,3.9,1.85
117628,490,96.0,9449219.0,She's the One,13949,English,USA,R,3500000.0,1996.0,6.1,1.85
120684,637,105.0,6390032.0,Gods and Monsters,24977,English,USA,R,3500000.0,1998.0,7.5,2.35
1305806,1649,129.0,20167424.0,The Secret in Their Eyes,131831,Spanish,Argentina,R,2000000.0,2009.0,8.2,2.35
88993,1093,87.0,,Day of the Dead,49672,English,USA,Unrated,3500000.0,1985.0,7.2,1.85
1015474,1771,94.0,,Train,4790,English,USA,R,,2008.0,4.8,1.85
92991,1531,37.0,5923044.0,Evil Dead II,113451,English,USA,X,3600000.0,1987.0,7.8,1.85
258038,1552,81.0,3293258.0,Pootie Tang,11399,English,USA,PG-13,3000000.0,2001.0,5.2,1.85
2724064,1796,97.0,,Sharknado,34532,English,USA,TV-14,1000000.0,2013.0,3.3,1.78
175996,1125,106.0,886410.0,La otra conquista,1024,Spanish,Mexico,R,3500000.0,1998.0,6.8,1.85
1740707,580,103.0,252652.0,Trollhunter,54104,Norwegian,Norway,PG-13,19900000.0,2010.0,7.0,1.85
480251,75,101.0,220234.0,Ira & Abby,1950,English,USA,R,3500000.0,2006.0,6.5,1.85
1298649,2205,102.0,34350553.0,The Watch,104072,English,USA,R,68000000.0,2012.0,5.7,2.35
380817,828,98.0,101228.0,Winter Passing,7228,English,USA,R,3500000.0,2005.0,6.4,1.85
367631,1629,91.0,96793.0,D.E.B.S.,12188,English,USA,PG-13,3500000.0,2004.0,5.3,2.35
3103166,975,105.0,123777.0,The Masked Saint,342,English,Canada,PG-13,3500000.0,2016.0,4.7,1.85
1074191,647,98.0,,The Betrayed,1634,English,USA,,3500000.0,2008.0,6.1,1.85
138862,2188,104.0,,Taxman,372,English,USA,R,1000000.0,1998.0,5.5,1.37
1002561,1896,96.0,,2:13,961,English,USA,,3500000.0,2009.0,4.8,2.35
2166834,1432,148.0,,"Batman: The Dark Knight Returns, Part 2",30434,English,USA,PG-13,3500000.0,2013.0,8.4,
5001130,1858,100.0,29233.0,Time to Choose,75,English,USA,,3500000.0,2015.0,7.0,
2379386,3,86.0,,In the Name of the King: The Last Job,1285,English,Canada,R,3500000.0,2014.0,3.3,1.78
2761578,119,92.0,,Wicked Blood,1928,English,USA,Not Rated,3500000.0,2014.0,5.4,1.85
2073661,2255,88.0,,Dawn Patrol,455,English,,,3500000.0,2014.0,4.8,2.35
1800337,655,90.0,,Lords of London,610,English,UK,R,3440000.0,2014.0,3.1,2.35
76141,1678,94.0,,High Anxiety,15115,English,USA,PG,3400000.0,1977.0,6.7,1.85
428803,2392,80.0,77413017.0,March of the Penguins,45984,French,France,G,8000000.0,2005.0,7.6,1.85
1615147,1965,107.0,5354039.0,Margin Call,92599,English,USA,R,3500000.0,2011.0,7.1,1.85
1753460,2062,99.0,,August,1262,English,USA,Not Rated,,2011.0,6.1,2.35
1024715,2311,92.0,2926565.0,Choke,28573,English,USA,R,3000000.0,2008.0,6.5,1.66
2582802,1205,107.0,13092000.0,Whiplash,399138,English,USA,R,3300000.0,2014.0,8.5,2.4
317248,2020,135.0,7563397.0,City of God,533200,Portuguese,Brazil,R,3300000.0,2002.0,8.7,1.85
188674,1037,99.0,104257.0,Human Traffic,19194,English,UK,R,2200000.0,1999.0,7.1,1.85
1850418,23,102.0,,Day One,2116,English,USA,PG-13,3400000.0,2012.0,6.6,
783238,1215,93.0,17311.0,The Dead Girl,12304,English,USA,R,,2006.0,6.7,1.85
2106476,962,115.0,610968.0,The Hunt,170155,Danish,Denmark,R,3800000.0,2012.0,8.3,2.35
85334,1011,94.0,,A Christmas Story,104908,English,USA,PG,4000000.0,1983.0,8.1,1.85
482463,1307,91.0,8108247.0,Bella,9607,English,USA,PG-13,3300000.0,2006.0,7.4,1.85
83739,563,98.0,,Class of 1984,6549,English,Canada,R,4300000.0,1982.0,6.6,1.85
2796678,1455,97.0,,The Opposite Sex,557,English,USA,,3300000.0,2014.0,4.5,16.0
144178,1820,92.0,7680.0,Dreaming of Joseph Lees,704,English,USA,R,2000000.0,1999.0,6.4,
1068646,1668,128.0,3766595.0,The Class,29248,French,France,PG-13,,2008.0,7.5,2.35
63522,2350,136.0,,Rosemary's Baby,140527,English,USA,R,2300000.0,1968.0,8.0,1.85
56217,787,113.0,,The Man Who Shot Liberty Valance,53741,English,USA,Approved,3200000.0,1962.0,8.1,1.85
1185836,709,99.0,2277396.0,Adam,29239,English,USA,PG-13,,2009.0,7.2,2.35
390221,1140,101.0,6517198.0,Maria Full of Grace,30474,Spanish,Colombia,R,3000000.0,2004.0,7.5,1.85
1532503,1618,105.0,5776314.0,Beginners,73349,English,USA,R,3200000.0,2010.0,7.2,1.85
426459,1461,95.0,,Feast,25542,English,USA,R,3200000.0,2005.0,6.4,2.35
77975,338,109.0,141600000.0,Animal House,90177,English,USA,R,3000000.0,1978.0,7.6,1.85
58150,2078,110.0,51100000.0,Goldfinger,139432,English,UK,Approved,3000000.0,1964.0,7.8,1.37
2099556,1335,108.0,,Antiviral,9356,English,Canada,Not Rated,3200000.0,2012.0,5.7,1.85
38650,1302,118.0,,It's a Wonderful Life,275720,English,USA,PG,3180000.0,1946.0,8.6,1.37
117951,2039,94.0,16501785.0,Trainspotting,469561,English,UK,R,3500000.0,1996.0,8.2,1.85
236388,847,115.0,38168022.0,The Original Kings of Comedy,4687,English,USA,R,3000000.0,2000.0,6.6,1.85
1536044,928,98.0,84749884.0,Paranormal Activity 2,82133,English,USA,R,3000000.0,2010.0,5.7,1.85
166396,1369,91.0,24788807.0,Waking Ned Devine,21245,English,UK,PG,3000000.0,1998.0,7.4,2.35
310793,757,120.0,21244913.0,Bowling for Columbine,123090,English,Germany,R,4000000.0,2002.0,8.0,1.85
3125472,875,109.0,377420.0,Coming Home,2789,Mandarin,China,PG-13,,2014.0,7.3,2.35
89686,463,87.0,30000000.0,A Nightmare on Elm Street 2: Freddy's Revenge,43485,English,USA,R,2200000.0,1985.0,5.4,1.85
91867,1275,117.0,20966644.0,A Room with a View,29610,English,UK,Unrated,3000000.0,1985.0,7.4,1.66
2184339,1772,85.0,64423650.0,The Purge,139329,English,USA,R,3000000.0,2013.0,5.7,2.35
1922777,1675,110.0,48056940.0,Sinister,155153,English,USA,R,3000000.0,2012.0,6.8,2.35
327036,1505,113.0,19184015.0,Martin Lawrence Live: Runteldat,1466,English,USA,R,3000000.0,2002.0,5.4,1.85
51459,1537,108.0,,Cat on a Hot Tin Roof,33741,English,USA,Approved,3000000.0,1958.0,8.1,1.85
65462,1293,95.0,,Beneath the Planet of the Apes,32378,English,USA,G,3000000.0,1970.0,6.1,2.35
118570,1375,98.0,24629916.0,Air Bud,12942,English,USA,PG,3000000.0,1997.0,5.1,1.85
235679,644,93.0,,Pokémon 3: The Movie,9066,Japanese,Japan,G,16000000.0,2000.0,5.6,1.85
91080,1917,86.0,19472057.0,Jason Lives: Friday the 13th Part VI,25332,English,USA,R,3000000.0,1986.0,5.9,1.85
50212,1555,161.0,27200000.0,The Bridge on the River Kwai,149444,English,UK,PG,3000000.0,1957.0,8.2,2.35
100666,1328,100.0,15369573.0,Spaced Invaders,2580,English,USA,PG,3000000.0,1990.0,5.3,1.85
74512,1480,120.0,,Family Plot,15293,English,USA,PG,4490375.0,1976.0,6.8,1.85
53604,1288,125.0,,The Apartment,109335,English,USA,Approved,3000000.0,1960.0,8.3,2.35
107254,678,91.0,15935068.0,Jason Goes to Hell: The Final Friday,19331,English,USA,R,2500000.0,1993.0,4.3,1.85
61107,1480,128.0,,Torn Curtain,18656,English,USA,Approved,6000000.0,1966.0,6.7,1.85
425598,2046,100.0,11694528.0,Dave Chappelle's Block Party,7721,English,USA,R,3000000.0,2005.0,7.2,1.85
3205376,44,84.0,229094.0,Slow West,27650,English,UK,R,,2015.0,6.9,1.66
89444,1262,97.0,,Krush Groove,1361,English,USA,R,3000000.0,1985.0,6.6,
1097013,1748,84.0,10017041.0,Next Day Air,8265,English,USA,R,3000000.0,2009.0,5.9,1.85
53793,1537,146.0,,Elmer Gantry,7998,English,USA,Approved,3000000.0,1960.0,7.9,1.66
55031,2360,186.0,,Judgment at Nuremberg,44457,English,USA,Not Rated,3000000.0,1961.0,8.3,1.75
160298,1505,94.0,9016377.0,Trippin',1004,English,USA,R,,1999.0,5.2,1.85
40724,2084,126.0,,Red River,21316,English,USA,Approved,3000000.0,1948.0,7.8,1.37
490196,980,99.0,7059537.0,Phat Girlz,8279,English,USA,PG-13,3000000.0,2006.0,3.0,1.85
2209418,917,109.0,8114507.0,Before Midnight,95362,English,USA,R,3000000.0,2013.0,7.9,1.85
94118,2063,95.0,7888703.0,Teen Wolf Too,8465,English,USA,PG,3000000.0,1987.0,3.2,1.85
95863,910,97.0,7282851.0,Phantasm II,9502,English,USA,R,3000000.0,1988.0,6.5,1.85
399901,1262,94.0,6879730.0,Woman Thou Art Loosed,806,English,USA,R,,2004.0,6.9,
296166,2217,90.0,5844929.0,Real Women Have Curves,6000,English,USA,PG-13,3000000.0,2002.0,7.0,1.85
240200,665,117.0,3222857.0,Water,12560,Hindi,Canada,PG-13,,2005.0,7.8,2.35
166175,310,96.0,4170647.0,East Is East,14548,English,UK,R,1900000.0,1999.0,6.9,1.85
174336,124,82.0,4142507.0,Whipped,3665,English,USA,R,3000000.0,2000.0,4.4,1.85
116743,1845,109.0,4109095.0,Kama Sutra: A Tale of Love,8239,English,USA,R,3000000.0,1996.0,6.0,1.85
878835,1391,90.0,4033268.0,Please Give,9808,English,USA,R,,2010.0,6.6,2.35
67992,957,89.0,,Willy Wonka & the Chocolate Factory,128334,English,USA,G,3000000.0,1971.0,7.8,1.33
108517,793,98.0,3902679.0,Warlock: The Armageddon,3943,English,USA,R,3000000.0,1993.0,5.3,1.66
118541,582,95.0,3559990.0,8 Heads in a Duffel Bag,8005,English,USA,R,3000000.0,1997.0,5.3,1.85
77405,1112,94.0,,Days of Heaven,37594,English,USA,PG,3000000.0,1978.0,8.0,1.85
268690,1808,104.0,3287435.0,Thirteen Conversations About One Thing,8603,English,USA,R,4500000.0,2001.0,7.1,1.85
155776,1523,87.0,3071947.0,Jawbreaker,18711,English,USA,R,3500000.0,1999.0,5.4,1.85
115632,318,108.0,2961991.0,Basquiat,15885,English,USA,R,3300000.0,1996.0,6.9,1.85
2347569,287,86.0,4063238.0,Frances Ha,43982,English,USA,R,,2012.0,7.4,1.85
468565,1237,94.0,2912363.0,Tsotsi,25063,Zulu,UK,R,3000000.0,2005.0,7.3,2.35
147612,1807,134.0,3000000.0,Happiness,55329,English,USA,,3000000.0,1998.0,7.8,1.85
337996,1928,89.0,2223990.0,DysFunktional Family,761,English,USA,R,3000000.0,2003.0,6.6,1.85
3099498,555,102.0,1821983.0,Tusk,31089,English,USA,R,3000000.0,2014.0,5.4,2.35
364569,519,120.0,2181290.0,Oldboy,356181,Korean,South Korea,R,3000000.0,2003.0,8.4,2.35
1462054,1154,110.0,2848578.0,Letters to God,3942,English,USA,PG,3500000.0,2010.0,6.3,1.78
1640459,344,86.0,703002.0,Hobo with a Shotgun,37495,English,Canada,Not Rated,3000000.0,2011.0,6.1,2.35
3367294,1407,101.0,3105269.0,Compadres,368,English,Mexico,R,3000000.0,2016.0,5.0,
116361,1516,102.0,,Freeway,22246,English,USA,R,3000000.0,1996.0,6.9,1.85
785025,1304,87.0,252726.0,Love's Abiding Joy,1289,,USA,PG,3000000.0,2006.0,7.2,
1232776,836,123.0,373060.0,Fish Tank,47385,English,UK,Not Rated,,2009.0,7.3,1.33
1667307,50,99.0,1007535.0,Damsels in Distress,7625,English,USA,PG-13,,2011.0,5.7,1.85
1920849,2276,87.0,418268.0,Bachelorette,37156,English,USA,R,3000000.0,2012.0,5.3,2.35
403118,1728,120.0,,Brave New Girl,758,English,USA,PG-13,,2004.0,5.0,
1855401,1921,93.0,200803.0,Tim and Eric's Billion Dollar Movie,7988,English,USA,R,3000000.0,2012.0,5.3,1.78
2039393,2258,111.0,33631221.0,The Gambler,48562,English,USA,R,25000000.0,2014.0,6.0,2.35
420206,1402,98.0,95016.0,Summer Storm,11074,German,Germany,R,2700000.0,2004.0,7.4,1.85
1282046,677,100.0,73678.0,Fort McCoy,266,English,USA,R,3000000.0,2011.0,5.9,
1148200,570,88.0,143000.0,Chain Letter,4122,English,USA,R,5000000.0,2009.0,4.1,2.35
162236,454,97.0,39852.0,Just Looking,1238,English,USA,R,3000000.0,1999.0,6.7,1.85
1535616,2118,122.0,22000.0,The Divide,30511,English,Germany,R,3000000.0,2011.0,5.8,2.35
1346961,412,86.0,128937.0,The Eclipse,2437,English,Ireland,R,,2009.0,6.2,1.85
1841642,2125,83.0,,Demonic,7358,English,USA,R,3000000.0,2015.0,5.3,
385890,1986,80.0,,My Big Fat Independent Movie,1257,English,USA,R,3000000.0,2005.0,3.3,1.78
1014759,380,108.0,334185206.0,Alice in Wonderland,306336,English,USA,PG,200000000.0,2010.0,6.5,1.85
1390404,938,90.0,,The Deported,62,English,USA,PG-13,3000000.0,2009.0,6.2,1.85
1151410,964,96.0,5005.0,Tanner Hall,2280,English,USA,R,3000000.0,2009.0,5.9,
1922679,2065,85.0,,Open Road,1370,English,Brazil,,3000000.0,2013.0,5.5,2.35
2398249,1981,83.0,,They Came Together,16987,English,USA,R,,2014.0,5.5,1.85
2417650,509,80.0,,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo,2978,English,USA,R,3000000.0,2013.0,2.6,1.85
1754264,308,90.0,,Never Back Down 2: The Beatdown,13599,English,USA,R,3000000.0,2011.0,5.8,1.85
62138,698,92.0,,Point Blank,13640,English,USA,Approved,3000000.0,1967.0,7.4,2.35
1252289,581,100.0,,Four Single Fathers,118,Italian,Italy,,3000000.0,2009.0,5.1,
2229377,1253,88.0,,Enter the Dangerous Mind,704,English,USA,,800000.0,2013.0,5.2,2.35
1327601,1488,95.0,,Something Wicked,976,English,USA,R,3000000.0,2014.0,4.8,
2048865,1101,82.0,,AWOL-72,520,English,USA,R,3000000.0,2015.0,3.9,
95354,266,97.0,,Iguana,240,English,Italy,,3000000.0,1988.0,6.2,1.85
1661199,1882,105.0,201148159.0,Cinderella,103749,English,USA,PG,95000000.0,2015.0,7.0,2.35
1085382,1234,94.0,,Chicago Overcoat,706,English,USA,R,3000000.0,2009.0,6.2,1.78
482461,571,95.0,,Barry Munday,3443,English,USA,R,,2010.0,5.9,1.85
140888,1655,113.0,5595428.0,Central Station,28951,Portuguese,Brazil,R,2900000.0,1998.0,8.0,2.35
55312,1302,136.0,,Pocketful of Miracles,4313,English,USA,Approved,2900000.0,1961.0,7.3,2.35
3511596,1656,80.0,,Close Range,2425,English,USA,,3000000.0,2015.0,4.9,
439478,952,105.0,3123749.0,Boynton Beach Club,746,English,USA,R,1500000.0,2005.0,6.5,1.85
2837336,1569,90.0,,Amnesiac,2157,English,USA,,3000000.0,2014.0,4.3,
1152822,1671,93.0,100675.0,Freakonomics,5695,English,USA,PG-13,3000000.0,2010.0,6.4,
75005,1138,107.0,,The Omen,80961,English,UK,R,2800000.0,1976.0,7.6,2.35
338095,831,89.0,3645438.0,High Tension,55040,French,France,Unrated,2200000.0,2003.0,6.8,2.35
1509803,126,90.0,,Griff the Invisible,4173,English,Australia,PG-13,,2010.0,6.1,1.85
3551400,2264,89.0,,Unnatural,859,English,USA,R,3000000.0,2015.0,4.0,2.35
410097,1705,116.0,22201636.0,Hustle & Flow,33567,English,USA,R,8000000.0,2005.0,7.4,1.85
53291,1288,120.0,25000000.0,Some Like It Hot,175196,English,USA,Not Rated,2883848.0,1959.0,8.3,1.66
95179,1775,88.0,19170001.0,Friday the 13th Part VII: The New Blood,21359,English,USA,R,2800000.0,1988.0,5.3,1.85
32138,130,102.0,22202612.0,The Wizard of Oz,291875,English,USA,Passed,2800000.0,1939.0,8.1,1.37
72431,1678,106.0,86300000.0,Young Frankenstein,112671,English,USA,PG,2800000.0,1974.0,8.0,1.85
848557,1093,95.0,952620.0,Diary of the Dead,40800,English,USA,R,2000000.0,2007.0,5.7,1.85
456144,1398,144.0,,Lage Raho Munna Bhai,27569,Hindi,India,PG-13,120000000.0,2006.0,8.2,2.35
120402,1977,113.0,9054736.0,Ulee's Gold,5744,English,USA,R,2700000.0,1997.0,7.1,1.66
78872,2027,118.0,,The Black Stallion,8856,English,USA,G,2700000.0,1979.0,7.4,1.85
4080386,1367,141.0,,Sardaar Ji,745,Panjabi,Canada,,3000000.0,2015.0,6.6,
1095423,535,90.0,,Journey to Saturn,1828,Danish,Denmark,Not Rated,,2008.0,5.7,1.85
57007,787,109.0,,Donovan's Reef,5786,English,USA,Not Rated,2686585.0,1963.0,6.9,1.85
116729,2398,95.0,,The Dress,1470,Dutch,Netherlands,,2650000.0,1996.0,7.0,1.85
35959,130,122.0,,A Guy Named Joe,1553,English,USA,Passed,2627000.0,1943.0,7.0,1.37
71230,1678,93.0,119500000.0,Blazing Saddles,95294,English,USA,R,2600000.0,1974.0,7.8,2.35
